"1677474","1.8.5.","1.8.5. Обслуживание субъектов хозяйствования по погашению исполненных гарантий Правительства Республики Беларусь и местных органов власти","29","УПБП_1.8.5.","0","1676379","2016-03-03","2100-01-01","Взыскание с субъектов хозяйствования задолженности по исполненным гарантиям Правительства Республики Беларусь и местных органов власти","Исполненные гарантии Правительства Республики Беларусь и местных органов власти","Взысканная с субъектов хозяйствования задолженность по исполненным гарантиям Правительства Республики Беларусь и местных органов власти, отчеты по взысканию задолженности","Отчеты по взысканию задолженности.Взысканная с субъекта хозяйствования задолженность по исполненным гарантиям Правительства Республики Беларусь и местных органов власти.","Взыскание основного долга по исполненной гарантии;\r\nВзыскание процентов по исполненной гарантии;\r\nВзыскание платежей по неисполненной рассрочке;\r\nПредоставление отчетности по взысканным платежам в ГУМФ РБ, финансовые управления (отделы) местных исполнительных и распорядительных органов;\r\nПредоставление отчетности по взысканным платежам в ЦА"
"1677858","2.","2. Обеспечивающие бизнес-процессы","999","ОББП_2.","1","0","2020-02-18","2100-01-01","","","","",""
"1676533","2.1.","2.1. Бухгалтерский учет, бухгалтерская, бухгалтерская (финансовая), статистическая и налоговая отчетность в соответствии с законодательством Республики Беларусь","999","ОББП_2.1.","1","1677858","2019-03-15","2100-01-01","","","","",""
"1840788","2.1.1.","2.1.1. Составление бухгалтерской, индивидуальной бухгалтерской (финансовой), статистической отчетности Банка, консолидированной бухгалтерской (финансовой) отчетности банковского холдинга в соответствии с законодательством Республики Беларусь","16","ОББП_2.1.1.","0","1676533","2019-03-15","2100-01-01","Обеспечение полноты и своевременности составления и предоставления бухгалтерской, индивидуальной бухгалтерской (финансовой), статистической отчетности Банка, консолидированной бухгалтерской (финансовой) отчетности банковского холдинга в соответствии с законодательством Республики Беларусь","Балансовые и аналитические данные, информация структурных подразделений центрального аппарата Банка, структурных подразделений, расположенных вне места нахождения Банка и не имеющих самостоятельного баланса, и дочерних организаций","Годовая индивидуальная и консолидированная бухгалтерская (финансовая) отчетность (формы 1, 2, 3, 4). Промежуточная индивидуальная бухгалтерская (финансовая) отчетность по формам 1,2. Бухгалтерская отчетность по формам 0611, 2701,1706 (в виде файлов 17061,17063, 17067). Бухгалтерский баланс в иностранной валюте, оборотная ведомость.\r\n Статистические отчеты по форме 1-Ф (ОС) \"Отчет о наличии и движении основных средств и других долгосрочных активов\" и форме 1 -мр (драгметаллы) \"Отчет об остатках, поступлении и расходе драгоценных металлов, лома и отходов, их содержащих\", ф.2 \"Отчет об исполнении бюджетной сметы\", 1-М (оперативная) \"Месячный отчет о расходовании средств, выделенных из республиканского бюджета\"","",""
"2080875","2.1.10.","2.1.10. Формирование бухгалтерских документов, документов-приложений  (за исключением кассовых)","16","ОББП_2.1.10.","0","1676533","2019-03-15","2100-01-01","Обеспечение соблюдения требований по организации ведения бухгалтерского учета  в части формирования и хранения документов","Данные для формирования бухгалтерских документов, документов-приложений (за исключением кассовых)","Сформированные бухгалтерские документы","",""
"1840789","2.1.2.","2.1.2. Составление и предоставление налоговой отчетности, уплата налогов в бюджет","16","ОББП_2.1.2.","0","1676533","2019-03-15","2100-01-01","Обеспечение полноты и своевременности составления и представления налоговой отчетности, своевременной уплаты налогов в бюджет","Акты законодательства, балансовые и аналитические данные, информация структурных подразделений центрального аппарата, структурных подразделений, расположенных вне места нахождения Банка и не имеющих самостоятельного баланса Акты законодательства Республики Беларусь","Расчет части прибыли Банка за отчетный год, подлежащей перечислению в бюджет в соответствии с Указом Президента Республики Беларусь от 28.12.2005 № 637. Налоговая декларация (расчет) по земельному налогу (арендной плате за земельные участки). Налоговая декларация по налогу на добавленную стоимость. Налоговая декларация (расчет) по налогу на прибыль.  Налоговая декларация (расчет) по налогу на доходы иностранных организаций, не осуществляющих свою деятельность через постоянное представительство. Налоговая декларация (расчет) по налогу на недвижимость. Налоговая декларация (расчет) по экологическому налогу за хранение, захоронение отходов производства. Налоговая декларация (расчет) по оффшорному сбору","",""
"1840790","2.1.3.","2.1.3. Методологическое обеспечение порядка составления бухгалтерской, индивидуальной бухгалтерской (финансовой) отчетности Банка и консолидированной бухгалтерской (финансовой) отчетности банковского холдинга","16","ОББП_2.1.3.","0","1676533","2018-03-22","2019-03-15","Разработка и сопровождение локальных нормативных правовых актов, определяющих порядок составления бухгалтерской, индивидуальной бухгалтерской (финансовой) отчетности Банка и консолидированной бухгалтерской (финансовой) отчетности банковского холдинга","Акты законодательства, Национальные стандарты финансовой отчетности, ЛНПА Банка, проекты актов законодательства и ЛНПА, указаний, разъяснений, договоров (соглашений)","Предложения по актам законодательства, проектам ЛНПА, договоров (соглашений), ЛНПА, определяющие порядок составления бухгалтерской, индивидуальной бухгалтерской (финансовой) отчетности Банка и консолидированной бухгалтерской (финансовой) отчетности банковского холдинга, указания, разъяснения по вопросам, относящимся к функциям управления","",""
"1840796","2.1.4.","2.1.4. Методологическое обеспечение порядка бухгалтерского учета внутрибанковских операций","16","ОББП_2.1.4.","0","1676533","2018-03-22","2019-03-15","Разработка и сопровождение локальных нормативных правовых актов, определяющих порядок бухгалтерского учета внутрибанковских операций","Акты законодательства, ЛНПА Банка, проекты актов законодательства и ЛНПА, указаний, разъяснений, договоров (соглашений).","Предложения по актам законодательства, проектам ЛНПА, договоров (соглашений), ЛНПА, определяющие порядок бухгалтерского учета внутрибанковских операций, указания, разъяснения по вопросам, относящимся к функциям управления, формы бухгалтерских документов (за исключением расчетных и кассовых)","",""
"1840794","2.1.5.","2.1.5. Методологическое обеспечение налогового учета","16","ОББП_2.1.5.","0","1676533","2018-03-22","2019-03-15","Разработка и сопровождение локальных нормативных правовых актов, определяющих порядок ведения налогового учета в Банке","Акты законодательства, ЛНПА Банка, проекты актов законодательства и ЛНПА, указаний, разъяснений, договоров (соглашений)","Предложения по актам законодательства, проектам ЛНПА, договоров (соглашений), ЛНПА, определяющие порядок ведения налогового учета в Банке, указания, разъяснения по вопросам, относящимся к функциям управления, формы регистров налогового учета, деклараций (расчетов)","",""
"1840795","2.1.6.","2.1.6. Методологическое обеспечение порядка бухгалтерского учета банковских операций","16","ОББП_2.1.6.","0","1676533","2018-03-22","2019-03-15","Разработка и сопровождение локальных нормативных правовых актов, определяющих порядок бухгалтерского учета банковских операций","Акты законодательства, ЛНПА Банка, проекты актов законодательства и ЛНПА, указаний, разъяснений, договоров (соглашений)","Предложения по актам законодательства, проектам ЛНПА, договоров (соглашений), ЛНПА, определяющие порядок бухгалтерского учета банковских операций, указания, разъяснения по вопросам, относящимся к функциям управления, формы бухгалтерских документов (за исключением расчетных и кассовых)","",""
"1848701","2.1.7.","2.1.7. Методологическое обеспечение и регламентация порядка организации бухгалтерского учета в Банке","16","ОББП_2.1.7.","0","1676533","2018-03-22","2019-03-15","Разработка и сопровождение локальных нормативных правовых актов, обеспечивающих регламентацию порядка организации бухгалтерского учета в Банке","Акты законодательства, ЛНПА Банка, проекты актов законодательства и ЛНПА, указаний, разъяснений, договоров (соглашений).","Предложения по актам законодательства, проектам ЛНПА, договоров (соглашений), ЛНПА, определяющие регламентацию порядка организации бухгалтерского учета в Банке, указания, разъяснения по вопросам, относящимся к функциям управления, формы бухгалтерских документов (за исключением расчетных и кассовых)","",""
"1848703","2.1.8.","2.1.8. Методологическое обеспечение порядка проведения инвентаризации","16","ОББП_2.1.8.","0","1676533","2018-03-22","2019-03-15","Разработка и сопровождение локальных нормативных правовых актов, обеспечивающих регламентацию порядка проведения инвентаризации","Акты законодательства, ЛНПА Банка, проекты актов законодательства и ЛНПА, указаний, разъяснений, договоров (соглашений).","Предложения по актам законодательства, проектам ЛНПА, договоров (соглашений), ЛНПА, определяющие регламентацию порядка проведения инвентаризации, указания, разъяснения по вопросам, относящимся к функциям управления, приказы о проведении инвентаризации, создании рабочих и центральных инвентаризационных комиссий","",""
"1840830","2.1.9.","2.1.9. Инвентаризация активов и обязательств","16","ОББП_2.1.9.","0","1676533","2019-03-15","2100-01-01","Обеспечение проведения сверки фактического наличия активов, обязательств с данными бухгалтерского учета","Активы и обязательства, подлежащие инвентаризации; документы, содержащие данные об этих предметах, их закреплении за материально ответственными лицами и территориальном расположении","Приказы о проведении инвентаризации, создании рабочих и центральных инвентаризационных комиссий. Инвентаризационные описи, акты инвентаризации, сличительные ведомости, материалы инвентаризации, подготовленные рабочими инвентаризационными комиссиями, заключение по результатам инвентаризации с предложениями об урегулировании выявленных расхождений фактического наличия имущества с данными бухгалтерского учета по соответствующим направлениям деятельности","",""
"1676265","2.10.","2.10. Организация работы с рейтинговыми агентствами","9","ОББП_2.10.","0","1677858","2017-04-20","2100-01-01","Получение рейтинга","Договор с рейтинговым агентством, информация по запросу рейтингового агентства, информация, обсужденная в ходе рейтинговых встреч","Рейтинг, присвоенный рейтинговым агентством Банку","",""
"1676380","2.11.","2.11. Осуществление аудиторских проверок","17","ОББП_2.11.","0","1677858","2018-03-22","2020-02-18","Оценка эффективности системы внутреннего контроля, оценка эффективности системы управления рисками, в том числе на консолидированной основе, оценка эффективности организации бизнес-процессов с выработкой рекомендаций по повышению эффективности","Массив информации (первичные документы, аналитические данные, распорядительные документы и т.д.) формируемый в текущей деятельности Банком","Оформленная соответствующими документами (отчет об итогах проверки, заключение и докладная записка и т.п.) оценка системы внутреннего контроля Банка, оценка эффективности функционирования системы управления рисками, оценка эффективности организации","","бизнес-процесс 2.11. исключен. Распоряжение ОАО\"Белагропромбанк\" от 17.02.2020 № 91"
"1676269","2.12.","2.12. Финансовая отчетность по МСФО","34","ОББП_2.12.","0","1677858","2017-04-20","2100-01-01","Методологическое обеспечение и организация процесса составления финансовой отчетности по МСФО, подготовки прогнозных данных по МСФО и осуществления предварительной оценки влияния хозяйственных операций на показатели отчетности по МСФООсуществление предварительной оценки влияния хозяйственных операций, в том числе участия Банка в финансировании государственных программ, на показатели отчетности по МСФОПодготовка прогнозных данных по МСФОСоставление консолидированной финансовой отчетности в соответствии с МСФО","Балансовые и аналитические данные; информация структурных подразделений центрального аппарата, филиалов, региональных дирекций и дочерних / ассоциированных организаций. Данные Прогнозного баланса, составляемого в соответствии с Положением о планировании параметров Прогнозного баланса ОАО \"Белагропромбанк\" (далее – Банк), а также данные о выполнении его параметров; корректировки по приведению данных в формат МСФО; прогнозные данные структурных подразделений центрального аппарата; иная информация, полученная из внешних источников. \r\nИнформация для предварительной оценки влияния хозяйственных операций на показатели отчетности по МСФО, в т.ч. основание осуществления предполагаемой хозяйственной операции, описание её сути, предполагаемая дата и сумма операции, срок привлечения / размещения ресурсов, гос./не госпрограмма и прочие существенные условия\r\nМСФО, изменения и дополнения в них, методические материалы, опыт банков Республики Беларусь и мировая практика","Консолидированная финансовая отчетность в соответствии с МСФО.  Прогнозные данные по МСФО.  Отчет с оценкой влияния. ЛНПА Банка, регулирующие порядок составления консолидированной финансовой отчетности в соответствии с МСФО, подготовки прогнозных данных по МСФО и осуществления предварительной оценки, в том числе порядок и сроки представления информации, ответственные лица, выходные формы и отчеты. ЛНПА, регламенты, методики и т.п.","",""
"1676477","2.13.","2.13. Обеспечение денежной наличностью и иными ценностями","999","ОББП_2.13.","1","1677858","2017-04-20","2100-01-01","","","","",""
"1676351","2.13.1.","2.13.1. Покупка - продажа наличной иностранной валюты","12","ОББП_2.13.1.","0","1676477","2013-01-31","2100-01-01","Заключение сделок покупки-продажи наличной иностранной валюты с целью регулирования кассовых ресурсов, а также получения Банком дополнительных доходов","Результаты анализа остатков денежной наличности, предложение банка-контрагента (Банка) на заключение банкнотной сделки","Принятая (выданная) наличная валюта в (из) операционную (ой) кассу(ы), полученный дополнительный доход","Банкнотные операции в белорусских рублях и иностранных валютах.",""
"2160471","2.13.10.","2.13.10. Организация кассовой работы","12","ОББП_2.13.10.","0","1676477","2020-06-08","2100-01-01","Организация и обеспечение условий для осуществления кассовых операций. Минимизация операционного риска по направлению кассовой работы организация кассовой работы в точках продаж, минимизация количества нарушений в работе с ключами, ценностями, при формировании кассовых документов, минимизация количества кассовых просчетов","ЛПА Банка; Информация о проведенных проверках работниками УВК и УВА; Информация из модуля \"Внутренний контроль\" программного комплекса \"БИАС\" о проведенных проверках работниками Банка; Информация базы данных по операционному риску; Внутренняя отчетность","Классифицированная информация о нарушениях и допущенных кассовых просчетах (систематизирована по участкам кассовой работы и детализирована по сущности нарушения), выполнен ее анализ с определением наиболее проблемных участков, определены мероприятия и установлен контроль за снижением уровня операционного риска по направлению УОДОиКР","",""
"1676405","2.13.2.","2.13.2. Покупка-продажа (вывоз) наличных белорусских рублей","12","ОББП_2.13.2.","0","1676477","2013-01-31","2100-01-01","Заключение сделок покупки-продажи (вывоза) наличных белорусских рублей с целью регулирования кассовых ресурсов, а также получения Банком дополнительных доходов","Результаты анализа остатков денежной наличности, предложение банка-контрагента на заключение банкнотной сделки","Принятые (выданные) наличные белорусские рубли в (из) операционную (ой) кассу(ы), полученный дополнительный доход","Банкнотные операции в белорусских рублях и иностранных валютах.",""
"1676580","2.13.3.","2.13.3. Обеспечение денежной наличностью","12","ОББП_2.13.3.","0","1676477","2018-03-22","2100-01-01","Обеспечение бизнес-процессов предоставления банковских услуг денежной наличностью в необходимом и достаточном объеме","Потребности в подкреплении/ вывозе денежной наличностью и иными ценностями касс, заявки на загрузку (выгрузку) устройств самообслуживания Банка","Заявки на подкрепление денежной наличностью и иными ценностями касс, заявки на загрузку (выгрузку) устройств самообслуживания Банка исполнены","","Подготовка и исполнение заявок на подкрепление денежной наличностью и иными ценностями касс (обменных пунктов), заявки на загрузку (выгрузку) устройств самообслуживания Банка"
"1676483","2.13.4.","2.13.4. Обеспечение аттестованными бриллиантами, мерными слитками из драгоценных металлов, памятными монетами, футлярами к мерным слиткам и памятным монетам","12","ОББП_2.13.4.","0","1676477","2013-01-31","2100-01-01","Обеспечение бизнес-процессов предоставления банковских услуг аттестованными бриллиантами, мерными слитками из драгоценных металлов, памятными монетами, футлярами к мерным слиткам и памятным монетам в необходимом и достаточном объеме","Заявки структурных подразделений Банка на подкрепление касс (обменных пунктов) аттестованными бриллиантами, мерными слитками, памятными монетами, футлярами к мерным слиткам и памятным монетам","Заявки структурных подразделений Банка на подкрепление касс (обменных пунктов) аттестованными бриллиантами, мерными слитками, памятными монетами, футлярами к мерным слиткам и памятным монетам исполнены","",""
"1676383","2.13.5.","2.13.5. Приобретение, учет и использование бланков","16","ОББП_2.13.5.","0","1676477","2013-01-31","2100-01-01","Обеспечение бизнес-процессов бланками в необходимом и достаточном объеме","Докладные записки структурных подразделений об изготовлении (приобретении) бланков","Бланки, выданные под отчет, бланки, выданные клиентам; уничтоженные бланки","",""
"1676311","2.13.6.","2.13.6. Обеспечение лотерейными билетами при оказании услуг по реализации лотерейных билетов","4","ОББП_2.13.6.","0","1676477","2013-01-31","2100-01-01","Обеспечение бизнес-процессов по реализации лотерейных билетов лотерейными билетами в необходимом и достаточном объеме, возврат выигравших и нереализованных лотерейных билетов организатору","Договоры на реализацию лотерейных билетов и выплату выигрышей по лотерейным билетам с организаторами лотерей, оплаченные выигравшие лотерейные билеты","Лотерейные билеты, полученные подразделением Банка от организаторов лотерей, оплаченные выигравшие лотерейные билеты, нереализизованные лотерейные билеты, отчет о реализации лотерейных билетов и оплате выигравших, нереализованные/оплаченные лотерейные билеты, переданные организатору, реестр нереализованных лотерейных билетов, ТТН-2 на нереализованные/ оплаченные лотерейные билеты, переданные организатору","",""
"1676521","2.13.7.","2.13.7. Обеспечение бланками страховых документов при оказании посреднических услуг по страхованию","4","ОББП_2.13.7.","0","1676477","2013-01-31","2100-01-01","Обеспечение бизнес-процессов по оказанию посреднических услуг по страхованию бланками страховых полисов (квитанций) в необходимом и достаточном объеме, возврат страховой организации вторых экземпляров страховых полисов (квитанций),испорченных бланков","Договоры поручения на оказание посреднических услуг по страхованию, вторые экземпляры оформленных страховых полисов (квитанций), испорченные бланки строгой отчетности","Бланки страховых документов (полисы, квитанции), бланки заявлений, правила страхования, полученные подразделениями Банка от страховых организаций, отчеты о заключенных договорах страхования, отчеты о приеме сумм частей страховых взносов, вторые экземпляры оформленных страховых полисов (квитанций), заявления клиентов, испорченные бланки страховых документов, неиспользованные бланки страховых документов, переданные страховой организации","",""
"1676557","2.13.8.","2.13.8. Сопровождение договоров поручения на оказание посреднических услуг по страхованию, заключенных со страховыми компаниями","2","ОББП_2.13.8.","0","1676477","2017-04-20","2100-01-01","Обеспечение бизнес-процесса по заключению банком договоров страхования бланками страховых полисов в необходимом и достаточном объеме, возврат страховой организации вторых экземпляров страховых полисов, испорченных бланков","Договоры поручения на оказание посреднических услуг по страхованию, вторые экземпляры заключенных договоров (оформленных страховых полисов), испорченные бланки страховых полисов","Бланки страховых полисов, полученные подразделениями банка от страховых организаций, отчеты о заключенных договорах страхования, вторые экземпляры заключенных договоров (оформленных страховых полисов), испорченные бланки страховых полисов, переданные страховой организации","",""
"2081059","2.13.9.","2.13.9. Планирование и проведение проверок участков кассовой работы, проверок касс, осуществляющих валютно-обменные операции с участием физических лиц и операции с мерными слитками из драгоценных металлов. Ревизии ценностей касс Банка","12","ОББП_2.13.9.","0","1676477","2019-03-15","2100-01-01","Контроль (текущий, последующий)  исполнения ЛНПА Банка по организации кассовой работы, работы касс, осуществляющих валютно-обменные операции с участием физических лиц и операции с мерными слитками из драгоценных металлов","Необходимость контроля. Приказ об определении списка лиц, уполномоченных проводить проверки/ ревизию.","Акт/справка проверки.  Предложения (мероприятия) по итогам проверки (при оформлении по результатам проверки акта проверки). Рассмотрение уполномоченным лицом банка результатов ревизий.  Оформленные/ зарегистрированные факты и результаты проверок /ревизий.","",""
"1806107","2.14.","2.14. Организация работы по охране труда","999","ОББП_2.14.","1","1677858","2018-03-22","2100-01-01","","","","",""
"1806115","2.14.1.","2.14.1. Методологическое обеспечение охраны труда","48","ОББП_2.14.1.","0","1806107","2018-03-22","2019-03-15","Разработка и сопровождение ЛНПА, определяющих порядок охраны труда","НПА Республики Беларусь; ЛНПА Банка, проекты НПА Республики Беларусь и ЛНПА, указания, разъяснения, массив информации, сопровождающий выполнение требований по охране труда","Методологические материалы по обеспечению охраны труда","",""
"1806109","2.14.2.","2.14.2. Организация работы и осуществление контроля по охране труда в Банке","48","ОББП_2.14.2.","0","1806107","2018-03-22","2100-01-01","Обеспечение соблюдения требований по охране труда","ЛНПА (в т.ч. инструкция по охране труда), НПА Республики Беларусь. Приказ о назначении ответственных за проведением инструктажа. Выписки из приказов Банка по личному составу: о приеме на работу; о прохождении производственной практики/ стажировки. План мероприятий по охране труда. План проведения проверок. Статистические данные; информация структурных подразделений центрального аппарата, филиалов, региональных дирекций. Перечень должностей работников, которые должны проходить проверку знаний","Запись о проведении инструктажа в журнале регистрации инструктажей. Отметки (отчеты) о выполнении плана мероприятий по охране труда. Оформленная соответствующими документами (акт, заключение и докладная записка и т.п.) оценка системы охраны труда, план мероприятий по устранению нарушений. Утвержденная отчетность по охране труда в Банке. Протокол проверки знаний","",""
"1806112","2.14.3.","2.14.3. Расследование несчастных случаев на производстве","48","ОББП_2.14.3.","0","1806107","2018-03-22","2100-01-01","Выявление причин травматизма и их устранение","Зарегистрированный (оформленный соответствующими документами) несчастный случай. Приказ о назначении ответственных за проведение расследования","Акт о расследовании несчастного случая, план мероприятий по устранению недостатков","",""
"2080768","2.15.","2.15. Формирование сводной отчетности, предоставляемой контролирующим органам (кроме бухгалтерской, финансовой,  статистической и налоговой отчетности, в т.ч. связанной с персоналом и расчетами с персоналом)","999","ОББП_2.15.","1","1677858","2019-03-15","2100-01-01","","","","","(предоставляются в БП ФЭУ, ДМБУиО, ЦРП)"
"2080780","2.15.1.","2.15.1. Отчетность, связанная с осуществлением валютных операций","7","ОББП_2.15.1.","0","2080768","2019-03-15","2100-01-01","Направление контролирующему органу отчетности, связанной с осуществлением валютных операций","Данные для отчетности, вносимые при выполнении экземпляров других БП. Необходимость сформировать и направить надлежащую сводную отчетность","Отчетность формы 2209  (текстовый файл F22091, F22092, F22093, F22094, F22095, F22096, F22097)  направлена Банком и принята. Отчетность формы 2210 направлена Банком и принята. Отчетность формы 1028 (текстовые файлы F1028, F1034) направлена Банком и принята.\r\nОтчетность формы 1044 направлена Банком и принята.\r\nОтчетность формы 1045 направлена Банком и принята.\r\nОтчетность формы 1032 направлена Банком и принята.\r\nОтчетность формы 2826 направлена Банком и принята.","",""
"2080848","2.15.2.","2.15.2. Отчетность о кассовых оборотах","12","ОББП_2.15.2.","0","2080768","2019-03-15","2100-01-01","Направление контролирующему органу отчетности о кассовых оборотах","Исходная информация , необходимая для составления отчета ф. 0520, полученная в результате при выполнении экземпляров других БП","Отчетность формы 0520 направлена Банком и принята Национальным Банком Республики беларусь","",""
"2080771","2.16.","2.16. Расчет эффективности ЦБУ РД","35","ОББП_2.16.","0","1677858","2019-03-15","2100-01-01","Получение результатов расчета деятельности ЦБУ","НПА, ЛНПА, стратегия развития Банка, информационные системы Банка. Информация для расчета эффективности по организационной структуре и балансовые данные.","Расчет фактических результатов деятельности ЦБУ РД.","",""
"2113205","2.17.","2.17. Работа с внешней аудиторской организацией по проведению ежегодного обязательного аудита годовой отчетности (МСФО, НСФО)","17","ОББП_2.17.","0","1677858","2020-02-18","2100-01-01","Выполнение требований законодательства Республики Беларусь в части подтверждения достоверности годовой консолидированной финансовой отчетности Банка, подготовленной в соответствии с Международными стандартами финансовой отчетности (далее – МСФО), годовой индивидуальной бухгалтерской (финансовой) отчетности и годовой консолидированной бухгалтерской (финансовой) отчетности о деятельности банковского холдинга, головной организацией которого является Банк, составленной в соответствии с требованиями законодательства Республики Беларусь","Массив информации, предоставляемый Банком в соответствии с методологией внешней аудиторской организации","Аудиторское заключение и письменная информация с рекомендациями (при необходимости) Руководству Банка по минимизации рисков, которые могут повлиять на составление годовой отчетности Банка (МСФО, НСФО), а также в области организации функционирования и повышения эффективности СВК","",""
